Date	Open	High	Low	Close	Volume	Vol2	MA1	MA2	MA3	MA4	MA5	MA6
2014/08/08	1425.32	1443.75	1425.32	1435.48	4606602.00	6283416576	1423.77	1409.816	1381.688	1392.257	1388.26	1430.884
2014/08/11	1441.02	1449.63	1437.46	1448.90	5481578.00	7095094784	1432.354	1417.924	1385.293	1393.301	1389.847	1429.288
2014/08/12	1447.55	1465.49	1445.17	1465.39	6971166.00	8848047104	1441.372	1424.655	1389.762	1394.029	1391.97	1427.818
2014/08/13	1471.60	1474.41	1450.25	1466.80	6502323.00	9142906880	1448.06	1430.802	1394.983	1394.742	1393.951	1426.53
2014/08/14	1467.12	1473.51	1450.67	1452.99	5793269.00	7506892800	1453.912	1434.52	1400.109	1395.15	1395.425	1425.081
2014/08/15	1454.24	1478.96	1450.81	1470.63	6805278.00	8303971840	1460.942	1442.356	1406.557	1396.322	1397.361	1423.604
2014/08/18	1477.35	1495.43	1475.99	1495.00	6502675.00	9486507008	1470.162	1451.258	1413.385	1398.91	1399.456	1422.908
2014/08/19	1503.25	1521.68	1496.70	1508.59	10000759.00	14138060800	1478.802	1460.087	1420.488	1401.715	1401.667	1422.37
2014/08/20	1513.97	1514.16	1494.87	1499.05	7808119.00	11551840256	1485.252	1466.656	1428.361	1405.495	1403.79	1421.887
2014/08/21	1502.39	1509.12	1489.29	1509.07	7176215.00	10500864000	1496.468	1475.19	1437.729	1410.362	1405.429	1421.354
2014/08/22	1511.91	1521.35	1507.39	1518.34	6079862.00	10289742848	1506.01	1483.476	1446.646	1415.617	1407.49	1420.701
2014/08/25	1522.99	1523.82	1497.31	1497.47	5512543.00	8318005760	1506.504	1488.333	1453.129	1419.64	1409.119	1420.193
2014/08/26	1495.72	1505.20	1475.25	1480.43	5920566.00	9423699968	1500.872	1489.837	1457.246	1423.12	1410.473	1419.625
2014/08/27	1483.74	1506.70	1483.74	1496.32	5318561.00	8530928640	1500.326	1492.789	1461.796	1427.585	1412.398	1419.393
2014/08/28	1495.58	1503.91	1478.78	1482.20	4779100.00	7886581760	1494.952	1495.71	1465.115	1431.976	1413.936	1419.151
2014/08/29	1484.67	1508.57	1484.67	1508.57	4160573.00	6654303744	1492.998	1499.504	1470.93	1437.539	1415.981	1419.616
2014/09/01	1511.08	1537.71	1509.31	1537.53	6340851.00	10246214656	1501.01	1503.757	1477.507	1443.509	1418.897	1420.194
2014/09/02	1542.71	1553.36	1533.23	1552.22	8438231.00	13094381568	1515.368	1508.12	1484.104	1449.698	1421.539	1420.915
2014/09/03	1553.48	1568.20	1553.09	1564.30	8480950.00	13893410816	1528.964	1514.645	1490.651	1457.123	1424.343	1421.573
2014/09/04	1563.11	1575.81	1555.47	1574.50	8183198.00	13360856064	1547.424	1521.188	1498.189	1465.548	1427.388	1422.285
2014/09/05	1576.87	1579.98	1560.27	1577.24	7752871.00	11969956864	1561.158	1527.078	1505.277	1473.457	1430.221	1422.849
2014/09/09	1577.38	1577.76	1559.62	1572.39	7064228.00	10087059456	1568.13	1534.57	1511.452	1480.276	1432.781	1423.329
2014/09/10	1566.55	1570.06	1554.13	1567.62	7492210.00	10848247808	1571.21	1543.289	1516.563	1485.927	1435.405	1424.068
2014/09/11	1566.88	1591.87	1561.22	1571.85	7911072.00	12327617536	1572.72	1550.842	1521.815	1491.478	1438.062	1425.269
2014/09/12	1568.70	1574.79	1559.15	1573.95	7453352.00	9124325376	1572.61	1560.017	1527.864	1496.749	1441.519	1426.242
2014/09/15	1574.00	1587.52	1567.78	1583.64	7961627.00	11722942464	1573.89	1567.524	1533.514	1503.128	1444.899	1427.364
2014/09/16	1588.00	1592.52	1515.27	1516.31	13082543.00	13988132864	1562.674	1565.402	1534.579	1506.806	1447.084	1427.905
2014/09/17	1520.96	1530.10	1502.96	1522.33	7224090.00	8693561344	1553.616	1562.413	1535.266	1510.207	1449.303	1428.378
2014/09/18	1522.20	1526.79	1511.99	1525.80	5792511.00	6421852160	1544.406	1558.563	1536.604	1513.288	1451.745	1429.186
2014/09/19	1528.98	1542.69	1523.11	1538.45	5618770.00	7119783424	1537.306	1554.958	1538.073	1517.112	1454.062	1430.423
2014/09/22	1535.10	1535.10	1513.17	1517.96	6180023.00	8035436544	1524.17	1549.03	1538.054	1519.861	1456.059	1431.454
2014/09/23	1516.95	1537.99	1516.74	1537.96	4889254.00	7080435200	1528.5	1545.587	1540.078	1522.83	1458.065	1432.462
2014/09/24	1533.05	1559.03	1529.25	1557.74	6978697.00	9910282240	1535.582	1544.599	1543.944	1525.908	1459.969	1433.632
2014/09/25	1568.96	1578.75	1555.21	1559.84	7454279.00	10653015040	1542.39	1543.398	1547.12	1529.01	1461.876	1434.73
2014/09/26	1550.81	1557.65	1544.66	1554.71	7574196.00	9655095296	1545.642	1541.474	1550.745	1532.4	1463.775	1435.541
2014/09/29	1555.69	1568.52	1554.18	1565.67	7885164.00	11600998400	1555.184	1539.677	1553.6	1535.568	1465.945	1436.336
2014/09/30	1568.77	1580.77	1568.43	1576.74	7139019.00	10609113088	1562.94	1545.72	1555.561	1538.293	1468.602	1437.102
2014/10/08	1583.20	1583.53	1562.16	1579.68	8277814.00	11769294848	1567.328	1551.455	1556.934	1540.663	1471.189	1437.805
2014/10/09	1581.54	1587.20	1564.24	1582.51	9574068.00	11413534720	1571.862	1557.126	1557.844	1543.445	1474.47	1438.699
2014/10/10	1576.61	1581.33	1561.61	1572.96	13241401.00	11209465856	1575.512	1560.577	1557.767	1545.574	1477.968	1439.453
2014/10/13	1564.99	1564.99	1535.38	1550.86	7967540.00	8960621568	1572.55	1563.867	1556.448	1546.658	1481.138	1440.079
2014/10/14	1549.63	1563.07	1546.95	1556.66	8503832.00	9414672384	1568.534	1565.737	1555.662	1548.631	1484.135	1440.778
2014/10/15	1556.07	1561.89	1541.49	1561.17	6972172.00	7833427456	1564.832	1566.08	1555.339	1551.323	1487.221	1441.433
2014/10/16	1557.35	1565.80	1537.59	1537.77	8140321.00	9359390720	1555.884	1563.873	1553.635	1552.704	1490.145	1441.893
2014/10/17	1537.43	1547.70	1510.86	1541.63	7620035.00	9215185920	1549.618	1562.565	1552.02	1554.685	1493.331	1442.483
2014/10/20	1546.52	1565.76	1544.15	1565.76	6153670.00	8535050752	1552.598	1562.574	1551.125	1556.592	1497.065	1443.467
2014/10/21	1565.64	1569.48	1548.04	1549.93	5474696.00	7133731840	1551.252	1559.893	1552.807	1557.005	1500.257	1444.392
2014/10/22	1551.41	1561.39	1536.23	1536.95	6098500.00	8683304960	1546.408	1555.62	1553.537	1556.496	1503.097	1445.332
2014/10/23	1533.99	1539.88	1508.21	1519.15	5478965.00	6659935744	1542.684	1549.284	1553.205	1554.991	1506.057	1446.37
2014/10/24	1520.49	1534.72	1517.65	1526.45	4383234.00	6181426688	1539.648	1544.633	1552.605	1553.389	1509.469	1447.743
2014/10/27	1520.44	1524.75	1511.04	1521.15	4103821.00	5695243264	1530.726	1541.662	1552.765	1551.52	1512.488	1448.877
2014/10/28	1524.37	1551.80	1524.32	1550.76	5546986.00	7584839680	1530.892	1541.072	1553.405	1550.799	1515.537	1450.156
2014/10/29	1554.98	1565.72	1549.16	1561.64	8169343.00	11525444608	1535.83	1541.119	1553.599	1550.599	1518.263	1451.423
2014/10/30	1561.10	1563.34	1546.70	1554.09	8362139.00	9553354752	1542.818	1542.751	1553.312	1550.007	1520.743	1452.457
2014/10/31	1553.67	1556.81	1533.42	1547.19	8950423.00	9790670848	1546.966	1543.307	1552.936	1549.115	1522.932	1453.673
2014/11/03	1549.19	1561.11	1544.68	1559.63	9542353.00	8896956416	1554.662	1542.694	1552.634	1548.315	1525.721	1455.146
2014/11/04	1560.18	1561.41	1546.08	1560.32	10657391.00	11186456576	1556.574	1543.733	1551.813	1549.782	1528.294	1456.795
2014/11/05	1558.41	1559.52	1540.65	1541.73	7514649.00	8674946048	1552.592	1544.211	1549.916	1550.429	1530.318	1457.983
2014/11/06	1547.48	1552.31	1536.41	1551.60	6315058.00	8019300864	1552.094	1547.456	1548.37	1551.289	1532.288	1459.334
2014/11/07	1554.90	1565.54	1540.48	1546.52	8059213.00	10699088896	1551.96	1549.463	1547.048	1551.558	1534.335	1460.663
